Sno,Date,Time,State.UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed
2123,20/05/20,7:30 AM,Punjab,-,-,1547,37,1980
2124,20/05/20,7:30 AM,Rajasthan,-,-,3218,138,5507
2125,20/05/20,7:30 AM,Tamil Nadu,-,-,4406,81,11760
2126,20/05/20,7:30 AM,Telengana,-,-,1000,35,1597
2127,20/05/20,7:30 AM,Tripura,-,-,85,0,167
2128,20/05/20,7:30 AM,Unclassified,-,-,0,0,814
2129,20/05/20,7:30 AM,Uttar Pradesh,-,-,2783,118,4605
2130,20/05/20,7:30 AM,Uttarakhand,-,-,52,1,93
2131,20/05/20,7:30 AM,West Bengal,-,-,1006,244,2825
2132,21/05/20,7:30 AM,Andaman and Nicobar Islands,-,-,33,0,33
2133,21/05/20,7:30 AM,Andhra Pradesh,-,-,1640,53,2602
2134,21/05/20,7:30 AM,Arunachal Pradesh,-,-,1,0,1
2135,21/05/20,7:30 AM,Assam,-,-,48,4,170
2136,21/05/20,7:30 AM,Bihar,-,-,571,10,1674
2137,21/05/20,7:30 AM,Chandigarh,-,-,57,3,202
2138,21/05/20,7:30 AM,Chhattisgarh,-,-,59,0,115
2139,21/05/20,7:30 AM,Dadar Nagar Haveli,-,-,0,0,1
2140,21/05/20,7:30 AM,Delhi,-,-,5192,176,11088
2141,21/05/20,7:30 AM,Goa,-,-,7,0,50
2142,21/05/20,7:30 AM,Gujarat,-,-,5219,749,12537
2143,21/05/20,7:30 AM,Haryana,-,-,648,14,993
2144,21/05/20,7:30 AM,Himachal Pradesh,-,-,54,3,110
2145,21/05/20,7:30 AM,Jammu and Kashmir,-,-,678,18,1390
2146,21/05/20,7:30 AM,Jharkhand,-,-,127,3,231
2147,21/05/20,7:30 AM,Karnataka,-,-,556,41,1462
2148,21/05/20,7:30 AM,Kerala,-,-,502,4,666
2149,21/05/20,7:30 AM,Ladakh,-,-,43,0,44
2150,21/05/20,7:30 AM,Madhya Pradesh,-,-,2733,267,5735
2151,21/05/20,7:30 AM,Maharashtra,-,-,10318,1390,39297
2152,21/05/20,7:30 AM,Manipur,-,-,2,0,25
2153,21/05/20,7:30 AM,Meghalaya,-,-,12,1,14
2154,21/05/20,7:30 AM,Mizoram,-,-,1,0,1
2155,21/05/20,7:30 AM,Nagaland,-,-,0,0,0
2156,21/05/20,7:30 AM,Odisha,-,-,307,6,1052
2157,21/05/20,7:30 AM,Puducherry,-,-,9,0,18
2158,21/05/20,7:30 AM,Punjab,-,-,1794,38,2005
2159,21/05/20,7:30 AM,Rajasthan,-,-,3404,147,6015
2160,21/05/20,7:30 AM,Tamil Nadu,-,-,5882,87,13191
2161,21/05/20,7:30 AM,Telengana,-,-,1015,40,1661
2162,21/05/20,7:30 AM,Tripura,-,-,133,0,173
2163,21/05/20,7:30 AM,Unclassified,-,-,0,0,1403
2164,21/05/20,7:30 AM,Uttar Pradesh,-,-,3066,127,5175
2165,21/05/20,7:30 AM,Uttarakhand,-,-,53,1,122
2166,21/05/20,7:30 AM,West Bengal,-,-,1136,253,3103
2167,22/05/20,7:30 AM,Andaman and Nicobar Islands,-,-,33,0,33
2168,22/05/20,7:30 AM,Andhra Pradesh,-,-,1709,53,2647
2169,22/05/20,7:30 AM,Arunachal Pradesh,-,-,1,0,1
2170,22/05/20,7:30 AM,Assam,-,-,54,4,203
2171,22/05/20,7:30 AM,Bihar,-,-,593,11,1982
2172,22/05/20,7:30 AM,Chandigarh,-,-,139,3,217
2173,22/05/20,7:30 AM,Chhattisgarh,-,-,59,0,128
2174,22/05/20,7:30 AM,Dadar Nagar Haveli,-,-,0,0,1
2175,22/05/20,7:30 AM,Delhi,-,-,5567,194,11659
2176,22/05/20,7:30 AM,Goa,-,-,7,0,52
2177,22/05/20,7:30 AM,Gujarat,-,-,5488,773,12905
2178,22/05/20,7:30 AM,Haryana,-,-,681,15,1031
2179,22/05/20,7:30 AM,Himachal Pradesh,-,-,59,3,152
2180,22/05/20,7:30 AM,Jammu and Kashmir,-,-,684,20,1449
2181,22/05/20,7:30 AM,Jharkhand,-,-,129,3,290
2182,22/05/20,7:30 AM,Karnataka,-,-,571,41,1605
2183,22/05/20,7:30 AM,Kerala,-,-,510,4,690
2184,22/05/20,7:30 AM,Ladakh,-,-,43,0,44
2185,22/05/20,7:30 AM,Madhya Pradesh,-,-,2843,270,5981
2186,22/05/20,7:30 AM,Maharashtra,-,-,11726,1454,41642
2187,22/05/20,7:30 AM,Manipur,-,-,2,0,25
2188,22/05/20,7:30 AM,Meghalaya,-,-,12,1,14
2189,22/05/20,7:30 AM,Mizoram,-,-,1,0,1
2190,22/05/20,7:30 AM,Nagaland,-,-,0,0,0
2191,22/05/20,7:30 AM,Odisha,-,-,393,7,1103
2192,22/05/20,7:30 AM,Puducherry,-,-,10,0,20
2193,22/05/20,7:30 AM,Punjab,-,-,1819,39,2028
2194,22/05/20,7:30 AM,Rajasthan,-,-,3485,151,6227
2195,22/05/20,7:30 AM,Tamil Nadu,-,-,6282,94,13967
2196,22/05/20,7:30 AM,Telengana,-,-,1035,45,1699
2197,22/05/20,7:30 AM,Tripura,-,-,148,0,173
2198,22/05/20,7:30 AM,Unclassified,-,-,0,0,1620
2199,22/05/20,7:30 AM,Uttar Pradesh,-,-,3204,138,5515
2200,22/05/20,7:30 AM,Uttarakhand,-,-,54,1,146
2201,22/05/20,7:30 AM,West Bengal,-,-,1193,259,3197
